"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"50","Klf9",10.3692082109721,0,3.37423382956733
"51","Slc2a5",0.480848337392079,0,-1.05634616429042
"52","Cfh",0.611726078396222,0,-0.709042314200059
"53","Nfkbia",2.09427635297111,0,1.06645182753843
"54","Cirbp",2.20087472917923,0,1.13807703131071
"55","Tmem173",0.542028614511724,0,-0.883559079240923
"56","Tpm3-rs7",2.44356962803525,0,1.28899021389091
"57","B4galt1",1.73164043397854,0,0.792139393130719
"58","Nav2",0.479964577588686,0,-1.05900015910123
"59","Nav3",0.454292606850716,0,-1.13830626769345
"60","Fcgr1",0.578609095162856,0,-0.789339093702085
"61","Mt2",13.9454309065176,0,3.80172060846415
"62","Pycard",0.57175947003231,0,-0.806519738744502
"63","Bin2",0.517676729673366,0,-0.949876626484501
"64","Lair1",0.642302310231416,0,-0.638675609351373
"65","Susd3",0.517204978703467,0,-0.951191932043467
"66","P4ha1",0.490694423397604,0,-1.02710321920639
"67","Tpm3",0.633165189978892,0,-0.659346153413057
"68","Pnp",0.578579044034238,0,-0.789414024670994
"69","Calr",0.612588700344601,0,-0.707009339290939
"70","Chka",2.48077138406403,0,1.31078878953342
"71","Kctd12",0.613998075515263,0,-0.703693961195715
"72","Gal3st4",0.392906809129283,0,-1.34774092476975
"73","Srgn",1.74117700687263,0,0.800062873842944
"74","Igf1r",2.3657500944283,0,1.24229768290383
"75","Siglech",0.653400789394448,0,-0.613959897144188
"76","Ighm",0.485503624060291,0,-1.04244603015063
"77","Sall1",0.594465980818765,0,-0.750333842878338
"78","Pdia3",0.650443035646162,0,-0.620505380433686
"79","Evi2a",0.516259901732692,0,-0.953830547568535
"80","Tubb2a",0.298916628957297,0,-1.74218493742669
"81","Itga6",0.624487157123309,0,-0.67925619246171
"82","Plaur",5.05522098075973,0,2.337774158573
"83","Apbb1ip",0.648524288035295,0,-0.624767488688082
"84","Ecscr",0.538352807801169,0,-0.893376146557384
"85","Pdia6",0.614066702476435,0,-0.703532719250776
"86","Ly86",0.662630288339898,0,-0.59372394543904
"87","Gna15",0.529769266906716,0,-0.916563942699899
"88","Numb",0.545686969032683,0,-0.873854502223888
"89","Zeb2",0.651610267433443,0,-0.617918758275915
"90","Hbb-bs",0.0827267382074554,0,-3.59550248982584
"91","Hexb",0.703466108700554,0,-0.507447175316724
"92","Dpysl2",0.439738179421605,0,-1.18528329767685
"93","Frmd4a",0.667045930116607,0,-0.584141991843175
"94","Cltc",0.633302637532456,0,-0.65903300703795
"95","Tanc2",0.618694931385334,0,-0.692699880064948
"96","Hspa8",0.647303572384731,0,-0.627485628944445
"97","Fam102b",0.595914886075002,0,-0.74682180817026
"98","F11r",0.645148169941495,0,-0.632297555296376
"99","Clec5a",0.388874235864431,0,-1.36262444001213
"100","Tmem176b",0.604039209524379,0,-0.727285893763531
"101","Ogfrl1",1.56822497569322,0,0.649132541617986
"102","Ier3",2.74214568244285,0,1.45530521945949
"103","Srgap2",0.675780638031698,0,-0.565373078827511
"104","Neat1",2.16650040450735,0,1.11536650597544
"105","Fscn1",0.502614187778447,0,-0.992476698740999
"106","Vapa",1.39997678349066,0,0.48540290244123
"107","Selenop",0.674481917908481,0,-0.568148328205207
"108","Per1",2.3753292764291,0,1.2481275187251
"109","Fth1",1.54621243998364,0,0.628738550217014
"110","Tuba1b",0.590978151687917,0,-0.758823299567699
"111","Runx1",1.52614022657641,0,0.609887527632423
"112","Mcl1",1.48954099685932,0,0.574867831644968
"113","Zfp710",0.520977377318863,0,-0.940707367946916
"114","Mpeg1",0.668447272019554,0,-0.581114331720704
"115","Trim12a",0.242346955753017,0,-2.04485413471691
"116","Cpeb2",2.30844649472904,0,1.20692229392783
"117","Mir99ahg",0.544053678239846,0,-0.8781790950478
"118","Irf8",0.675229065735154,0,-0.566551087629238
"119","Serinc3",0.745081870629385,0,-0.4245291352703
"120","Ccl4",1.76051630715844,0,0.815998590533991
"121","S1pr1",0.109639967773581,0,-3.18915428566158
"122","Otulinl",0.692082754778515,0,-0.530983538571096
"123","Asph",0.603119373429374,0,-0.729484516625961
"124","Rgs1",1.8956997522714,0,0.92273048311251
"125","Cyfip1",0.675180097915718,0,-0.566655716111029
"126","Hsp90b1",0.684077683397,0,-0.547767929004438
"127","Adgrg1",0.629174955617752,0,-0.668466849634667
"128","Rasgrp3",0.577625429602093,0,-0.791793837507752
"129","Cyth4",0.697867798871126,0,-0.518974330625847
"130","Dnaja1",0.582739908196426,0,-0.779075979696306
"131","Gm42418",0.739612095756133,0,-0.435159275844694
"132","Cd300lf",2.36145944962261,0,1.23967876211111
"133","Unc93b1",0.725007065630085,0,-0.463933039760048
"134","Hist1h1e",0.586159544589301,0,-0.770634694984184
"135","Gm22146",2.47028697875428,0,1.30467865265033
"136","Selplg",0.727664798888092,0,-0.45865407351432
"137","Trim30d",0.129818484620809,0,-2.94543227416893
"138","Mef2c",0.743726588915057,0,-0.42715574413435
"139","Gnas",0.629977808321914,0,-0.666627085938005
"140","Abi3",0.649334200912487,0,-0.622966895706487
"141","Rbm26",1.5120846296332,0,0.596538887796628
"142","Trem2",0.72836302055527,0,-0.457270417240118
"143","Coro1c",2.53027922392476,0,1.33929659944279
"144","Jdp2",2.92699231463655,0,1.54941895768712
"145","Nrp1",0.361268097005571,0,-1.46885823653009
"146","Kdm6b",2.16009105484336,0,1.11109212794532
"147","Pros1",0.586749317339598,0,-0.769183836658473
"148","Erp29",0.723324862791077,0,-0.467284352725402
"149","Gns",1.33343062342379,0,0.415142765386657
"150","BC018473",4.63752321994851,0,2.21335450528507
"151","Trp53inp1",2.82366334818271,0,1.49756809326237
"152","Actb",0.699555568265204,0,-0.515489434385776
